customer_id,age,gender,annual_income,last_visited_days_ago,session_duration,pages_visited,device,purchase
9202,38,male,173669,18,56,4,tablet,0
9203,,male,,22,55,13,tablet,0
9204,,nan,186759,30,,13,tablet,0
9205,55,female,49493,12,3,2,desktop,0
9206,43,female,145074,20,7,2,tablet,0
9207,55,female,71224,23,52,10,desktop,0
9208,63,female,51852,7,50,11,mobile,1
9209,42,female,30932,11,56,15,mobile,0
9210,28,female,108545,8,2,3,mobile,0
9211,,female,53583,21,33,,tablet,0
9212,,female,198350,3,12,18,tablet,0
9213,50,nan,49865,12,48,19,desktop,0
9214,70,female,163361,1,12,19,tablet,1
9215,24,female,90270,2,53,1,mobile,1
9216,55,male,105549,4,10,19,tablet,1
9217,38,male,186593,23,41,3,desktop,0
9218,25,male,157577,27,53,20,mobile,0
9219,68,female,150768,25,27,8,mobile,0
9220,38,female,64327,17,18,17,desktop,0
9221,37,female,133209,20,58,1,mobile,1
9222,25,female,134889,13,4,6,desktop,0
9223,63,male,38409,24,40,17,desktop,0
9224,48,female,170589,1,23,1,tablet,0
9225,,female,64533,14,,13,mobile,0
9226,46,male,181547,7,36,12,tablet,0
9227,65,female,35327,15,30,5,tablet,0
9228,26,nan,75344,2,48,20,desktop,0
9229,32,female,23671,23,21,13,desktop,0
9230,47,female,,19,23,8,tablet,0
9231,43,male,70756,19,21,12,desktop,0
9232,27,male,196031,27,8,9,mobile,0
9233,46,male,,22,39,17,mobile,0
9234,33,male,44544,4,55,14,tablet,1
9235,53,nan,96347,3,57,7,mobile,0
9236,37,nan,38733,22,56,4,tablet,0
9237,62,female,191768,,13,7,mobile,0
9238,54,male,,18,60,,desktop,0
9239,39,male,125424,14,40,17,mobile,0
9240,,male,198114,24,22,1,desktop,0
9241,40,female,115595,29,7,2,tablet,1
9242,58,nan,57487,12,24,18,mobile,0
9243,57,male,140931,4,5,9,desktop,1
9244,46,male,60849,11,58,5,desktop,1
9245,,female,165622,18,50,1,tablet,0
9246,55,female,96400,1,55,7,tablet,0
9247,45,female,,6,26,2,mobile,0
9248,65,male,110930,27,51,3,mobile,0
9249,55,male,69699,22,,4,mobile,1
9250,48,male,110470,27,11,,desktop,1
9251,31,male,164779,,40,19,tablet,1
9252,70,female,152996,4,,12,mobile,0
9253,50,female,115023,19,11,15,mobile,0
9254,26,female,49018,28,48,4,desktop,1
9255,44,male,41031,,30,1,mobile,0
9256,41,female,124985,17,4,16,desktop,0
9257,30,female,88237,17,2,6,desktop,1
9258,43,nan,128426,6,13,17,tablet,0
9259,46,female,36719,9,39,5,desktop,1
9260,68,female,29718,22,,13,tablet,0
9261,66,male,20056,19,23,12,desktop,1
9262,60,female,166424,,45,1,tablet,0
9263,45,female,141743,19,10,12,desktop,0
9264,45,male,67820,19,13,2,mobile,1
9265,25,male,88683,10,42,18,tablet,1
9266,40,female,89073,1,,9,tablet,0
9267,46,female,20721,12,42,16,desktop,0
9268,22,female,60194,,29,,mobile,1
9269,59,female,197628,8,16,15,mobile,0
9270,24,male,197847,16,3,10,tablet,0
9271,59,female,,14,36,2,mobile,0
9272,53,male,,,60,4,mobile,0
9273,58,female,161983,21,4,18,desktop,0
9274,44,nan,171944,30,36,19,mobile,0
9275,63,female,93072,28,16,18,mobile,0
9276,19,nan,143919,25,41,14,mobile,1
9277,42,female,105968,22,6,8,mobile,1
9278,26,female,127251,27,,,desktop,1
9279,70,male,64537,20,57,5,desktop,0
9280,,female,129254,21,28,8,mobile,0
9281,18,male,167932,21,36,11,desktop,0
9282,40,female,181815,28,23,7,tablet,0
9283,,male,193631,15,12,13,desktop,1
9284,59,male,92941,24,42,17,desktop,1
9285,69,male,183277,9,31,,desktop,0
9286,42,female,37645,28,12,3,tablet,1
9287,20,male,132661,19,60,2,tablet,0
9288,23,male,91473,27,32,6,tablet,0
9289,23,female,70734,26,25,19,desktop,0
9290,70,nan,181503,11,58,15,tablet,1
9291,19,female,147705,28,51,4,tablet,0
9292,35,female,80914,4,29,19,desktop,0
9293,40,male,37882,19,19,7,mobile,0
9294,19,male,,16,22,20,desktop,1
9295,29,female,194418,9,24,14,desktop,0
9296,39,male,164051,,33,7,desktop,0
9297,54,male,120513,20,36,20,mobile,0
9298,37,male,138751,19,45,14,desktop,0
9299,56,male,64828,5,40,5,desktop,1
9300,41,female,158300,11,54,15,mobile,0
9301,65,female,,20,46,12,desktop,0
9302,37,male,94217,18,16,17,desktop,0
9303,18,female,126500,1,2,5,desktop,0
9304,18,male,93803,12,8,19,mobile,1
9305,34,nan,90908,21,13,10,desktop,1
9306,18,male,58918,19,30,12,mobile,0
9307,70,male,,10,1,2,mobile,0
9308,,female,47785,14,12,17,tablet,0
9309,62,male,,12,49,5,desktop,0
9310,47,female,176250,25,7,15,desktop,0
9311,58,male,119490,2,48,20,tablet,0
9312,,female,91997,13,14,13,tablet,0
9313,20,female,129768,7,42,,desktop,0
9314,63,female,34052,27,35,11,desktop,0
9315,28,female,69383,8,28,18,tablet,0
9316,41,male,151399,14,12,9,desktop,0
9317,39,female,108301,22,40,16,desktop,1
9318,61,male,90775,17,,15,desktop,0
9319,62,female,95614,7,57,4,tablet,0
9320,43,female,158110,10,24,12,tablet,0
9321,30,nan,28048,,1,13,mobile,0
9322,18,male,34954,28,17,9,mobile,0
9323,41,female,,26,38,15,desktop,1
9324,27,male,132010,4,28,18,desktop,0
9325,52,male,,30,33,20,mobile,1
9326,,male,125622,14,24,7,mobile,0
9327,45,female,164603,14,47,12,mobile,0
9328,53,female,29530,26,45,10,desktop,1
9329,33,female,,25,6,7,desktop,0
9330,57,female,125806,6,21,14,mobile,0
9331,,female,152721,20,45,15,tablet,1
9332,34,female,164544,17,54,4,mobile,1
9333,68,nan,110721,27,4,8,tablet,0
9334,32,male,47134,11,33,19,tablet,0
9335,33,female,163516,11,55,19,desktop,0
9336,32,male,,3,,5,tablet,0
9337,51,male,149326,28,57,3,tablet,1
9338,28,female,58217,10,36,10,mobile,1
9339,18,female,173138,20,13,15,mobile,1
9340,32,male,151067,,36,2,tablet,1
9341,,male,56189,20,48,10,mobile,0
9342,68,female,138903,9,9,16,mobile,0
9343,21,male,186561,26,31,3,mobile,0
9344,60,male,47284,14,4,7,mobile,0
9345,22,nan,44698,0,58,19,tablet,0
9346,52,nan,194732,16,20,15,tablet,0
9347,30,nan,39637,30,8,12,tablet,0
9348,27,female,199096,2,27,2,tablet,1
9349,28,male,80405,24,36,13,tablet,0
9350,35,male,81305,10,9,20,desktop,0
9351,51,nan,53556,17,43,19,mobile,0
9352,56,female,102176,9,24,7,desktop,0
9353,58,female,140644,20,37,3,tablet,1
9354,59,nan,117012,8,41,6,mobile,0
9355,67,male,23654,6,,1,tablet,1
9356,40,male,60428,,30,2,desktop,0
9357,24,female,149814,7,26,1,tablet,0
9358,56,male,189108,1,,4,mobile,0
9359,,male,195621,4,52,5,tablet,0
9360,29,male,115379,8,1,2,tablet,0
9361,24,male,85355,0,20,16,mobile,0
9362,66,male,66257,16,28,8,desktop,0
9363,43,female,133435,9,45,15,desktop,0
9364,50,female,125866,7,24,11,mobile,1
9365,54,female,167059,17,28,10,mobile,0
9366,65,male,171882,,28,3,desktop,1
9367,32,nan,40311,9,5,11,mobile,0
9368,19,male,132695,8,32,17,desktop,0
9369,58,female,74478,3,54,10,tablet,0
9370,,female,185992,1,52,17,desktop,0
9371,49,male,,18,30,14,mobile,0
9372,21,male,93424,9,21,1,tablet,0
9373,37,male,82232,16,42,9,mobile,0
9374,67,female,128400,2,16,15,desktop,0
9375,70,male,25474,20,,4,tablet,0
9376,53,female,79026,,12,20,desktop,0
9377,49,female,86024,18,32,3,tablet,0
9378,45,female,70974,25,25,20,mobile,0
9379,30,male,175216,,3,,desktop,0
9380,18,nan,25622,18,26,3,tablet,1
9381,,male,117366,18,36,15,tablet,0
9382,65,female,59214,14,17,10,tablet,1
9383,47,female,113184,24,27,16,desktop,0
9384,53,male,118233,17,53,17,mobile,0
9385,42,female,176295,16,52,,mobile,1
9386,,female,,9,22,1,tablet,1
9387,36,female,63026,23,54,1,mobile,0
9388,18,male,109037,28,45,14,desktop,0
9389,,female,177938,13,58,,mobile,0
9390,68,female,163488,18,38,2,mobile,0
9391,39,male,45775,22,35,,desktop,0
9392,41,male,180152,17,46,10,desktop,1
9393,60,male,39374,10,7,,mobile,1
9394,62,male,78451,10,3,15,mobile,1
9395,69,male,102141,11,6,,mobile,0
9396,54,nan,35684,7,13,8,tablet,0
9397,70,female,,15,46,11,desktop,0
9398,53,female,,24,,16,tablet,0
9399,53,female,150704,23,,,tablet,0
9400,21,nan,174044,7,,20,tablet,0
9401,53,male,197476,23,33,9,tablet,0
9402,69,female,26309,13,15,19,mobile,1
9403,70,male,104675,22,56,1,desktop,1
9404,35,male,88326,17,39,18,mobile,1
9405,67,female,27826,,60,8,desktop,1
9406,33,female,163206,,,8,tablet,1
9407,58,male,170765,21,,8,desktop,0
9408,35,male,141840,3,14,14,desktop,0
9409,39,male,155126,,19,2,desktop,0
9410,19,male,167162,12,28,3,desktop,0
9411,38,female,125985,4,24,,mobile,1
9412,53,male,35569,,50,,tablet,0
9413,61,female,183299,8,41,15,mobile,0
9414,56,nan,26508,19,33,11,tablet,0
9415,64,male,167680,25,12,2,mobile,0
9416,56,male,109059,17,10,18,mobile,0
9417,,nan,117475,19,7,,mobile,1
9418,43,male,150447,18,46,18,desktop,0
9419,38,nan,150819,18,58,2,desktop,0
9420,34,female,130648,20,1,4,desktop,0
9421,,female,,,15,14,desktop,0
9422,48,male,50932,0,54,7,mobile,0
9423,68,female,39734,4,,15,mobile,0
9424,26,female,89363,23,45,6,tablet,0
9425,48,male,70555,30,20,5,desktop,0
9426,,male,36257,14,55,20,desktop,0
9427,66,nan,183266,,2,18,desktop,0
9428,54,female,167865,11,3,11,desktop,1
9429,19,nan,185756,24,36,8,desktop,0
9430,69,female,113550,27,16,12,desktop,1
9431,65,female,73219,0,54,18,mobile,1
9432,63,female,153931,13,29,15,desktop,0
9433,31,male,59840,,44,8,desktop,1
9434,50,female,117392,17,,,mobile,0
9435,52,male,79327,,36,15,tablet,0
9436,56,male,133827,0,54,11,mobile,0
9437,64,male,54819,26,44,1,desktop,0
9438,68,nan,105621,16,39,2,mobile,0
9439,37,nan,121272,,52,,desktop,0
9440,19,female,61704,14,54,16,mobile,0
9441,68,male,80379,11,3,1,tablet,1
9442,58,female,175390,12,37,3,desktop,0
9443,36,female,100987,19,44,18,mobile,0
9444,54,female,131561,1,12,16,mobile,1
9445,35,male,25274,3,59,20,mobile,0
9446,,nan,169298,2,58,20,desktop,0
9447,21,female,194706,18,20,13,mobile,0
9448,29,male,,30,23,20,desktop,0
9449,46,male,39046,24,22,4,desktop,0
9450,24,female,94210,7,32,4,tablet,1
9451,31,male,138724,11,7,2,tablet,0
9452,29,male,172982,11,22,13,mobile,1
9453,52,nan,162575,9,44,13,desktop,1
9454,,female,68392,24,2,20,mobile,0
9455,34,male,81472,0,14,7,desktop,0
9456,59,female,90904,27,55,7,desktop,1
9457,49,nan,,4,16,17,mobile,0
9458,27,male,65335,27,24,10,desktop,1
9459,60,female,42487,27,7,12,mobile,0
9460,34,male,56593,19,4,16,desktop,1
9461,22,male,,10,52,2,mobile,0
9462,62,male,29874,29,,9,mobile,1
9463,59,male,74822,8,37,12,tablet,0
9464,26,female,73948,13,46,17,tablet,0
9465,66,female,23608,2,41,16,desktop,0
9466,50,female,115987,4,5,5,mobile,0
9467,53,female,125182,23,2,19,mobile,0
9468,53,female,47546,25,5,17,mobile,0
9469,35,female,135999,30,3,3,mobile,1
9470,26,female,120804,20,42,17,mobile,0
9471,46,male,82496,,8,15,desktop,0
9472,67,female,75186,17,26,19,tablet,0
9473,31,female,193418,5,10,15,mobile,1
9474,42,female,156302,20,34,18,mobile,0
9475,32,male,,24,46,,mobile,0
9476,23,female,63023,,59,12,desktop,0
9477,59,female,188674,15,36,3,tablet,1
9478,46,nan,87082,,53,11,tablet,0
9479,32,male,35050,22,12,10,mobile,0
9480,,female,133353,28,20,15,desktop,1
9481,21,male,72164,9,29,,tablet,0
9482,35,male,148470,25,14,1,tablet,1
9483,67,male,50134,4,48,20,desktop,0
9484,66,male,166712,10,5,4,tablet,0
9485,61,female,34284,28,,8,desktop,0
9486,56,male,80526,29,48,20,tablet,1
9487,33,male,154495,20,,,desktop,0
9488,,female,48577,,4,17,mobile,0
9489,31,male,141867,26,29,15,tablet,0
9490,20,male,,19,3,1,tablet,0
9491,68,male,78900,1,33,3,tablet,0
9492,67,male,104606,13,,17,desktop,1
9493,59,male,26066,8,36,,tablet,0
9494,55,male,124342,9,9,8,tablet,0
9495,62,female,28583,9,1,15,desktop,0
9496,59,female,58057,27,48,8,tablet,0
9497,35,female,173676,,23,14,tablet,1
9498,,nan,46564,25,3,6,desktop,0
9499,65,male,81429,18,32,15,desktop,1
9500,,male,118600,10,24,20,desktop,1
9501,55,male,108393,10,6,9,tablet,1
9502,30,female,,2,13,5,mobile,0
9503,21,female,48941,18,49,13,desktop,1
9504,31,male,57962,23,15,7,tablet,1
9505,50,nan,189645,21,58,17,mobile,0
9506,45,female,141410,0,,8,mobile,0
9507,69,female,176764,11,30,5,desktop,0
9508,54,female,78420,28,12,7,desktop,1
9509,25,female,102415,,40,8,desktop,0
9510,61,male,186835,13,59,7,desktop,0
9511,51,female,102013,2,48,12,desktop,0
9512,61,female,196752,19,35,6,tablet,0
9513,22,male,139012,12,28,4,tablet,0
9514,,male,157465,17,60,3,desktop,1
9515,48,male,,15,4,,tablet,0
9516,62,female,53488,5,7,19,desktop,1
9517,26,female,172531,9,47,8,desktop,0
9518,59,female,,27,43,,mobile,1
9519,49,female,,16,16,13,desktop,0
9520,50,male,122330,16,22,10,mobile,0
9521,20,male,196087,,46,6,tablet,1
9522,47,female,25057,3,55,1,desktop,1
9523,67,female,103026,30,45,11,mobile,0
9524,29,nan,25305,14,41,20,mobile,0
9525,46,male,81276,0,25,9,tablet,0
9526,20,female,183812,6,50,16,mobile,1
9527,43,male,175190,24,3,15,desktop,0
9528,47,female,157746,9,52,5,desktop,0
9529,26,male,193403,,22,15,mobile,0
9530,43,male,110534,0,31,1,desktop,0
9531,,female,166388,,37,15,desktop,0
9532,20,male,167289,11,22,4,mobile,0
9533,63,male,,16,,16,tablet,0
9534,,female,165674,14,56,,tablet,0
9535,42,male,,,2,,desktop,1
9536,68,female,130907,15,22,2,mobile,0
9537,30,male,33987,22,57,12,desktop,0
9538,56,male,69915,13,53,2,desktop,0
9539,61,male,33543,2,17,14,mobile,0
9540,52,male,47944,18,48,19,tablet,1
9541,40,female,160216,11,56,20,desktop,0
9542,26,female,129418,18,20,6,tablet,0
9543,19,female,58459,17,24,19,desktop,0
9544,58,male,,29,45,17,mobile,1
9545,61,male,50741,13,31,3,mobile,0
9546,,female,,19,52,20,tablet,0
9547,61,female,94627,22,43,10,desktop,1
9548,64,female,,8,8,13,mobile,0
9549,19,nan,89741,2,57,20,desktop,0
9550,49,male,89177,25,53,18,desktop,1
9551,35,female,23543,,5,,tablet,0
9552,30,male,156663,11,2,17,desktop,0
9553,,female,76395,30,57,8,desktop,0
9554,22,male,49055,,59,18,tablet,0
9555,59,female,26116,16,4,7,mobile,0
9556,,female,75485,4,35,11,desktop,0
9557,27,male,153479,7,34,3,desktop,0
9558,60,nan,182666,18,3,,mobile,0
9559,42,female,86421,25,48,19,tablet,0
9560,51,male,55411,3,20,11,mobile,1
9561,54,female,144115,14,9,8,desktop,1
9562,47,male,119772,18,6,11,desktop,0
9563,24,female,,14,58,2,tablet,0
9564,23,female,143671,25,47,12,tablet,1
9565,20,female,131670,13,5,9,mobile,0
9566,30,female,177310,29,,6,tablet,0
9567,20,nan,124627,15,56,12,mobile,0
9568,43,female,192775,23,38,18,mobile,1
9569,41,female,186268,9,35,5,desktop,0
9570,70,female,32738,23,55,17,mobile,0
9571,23,male,134183,13,31,16,mobile,0
9572,60,male,35772,19,,12,tablet,0
9573,66,male,85270,10,26,2,tablet,0
9574,59,female,174564,1,22,16,desktop,0
9575,29,female,74979,27,32,1,desktop,0
9576,66,female,133585,18,,20,desktop,0
9577,53,male,187927,2,15,,mobile,1
9578,19,male,157300,3,11,13,tablet,0
9579,28,nan,171117,10,16,16,mobile,0
9580,,nan,44318,12,47,1,desktop,1
9581,51,nan,78458,17,56,19,tablet,0
9582,43,female,164867,17,60,4,mobile,1
9583,35,male,125856,18,6,20,tablet,0
9584,38,female,105184,,46,3,mobile,0
9585,53,female,148789,0,11,2,desktop,0
9586,57,female,41747,,58,12,mobile,0
9587,69,nan,198445,5,52,13,mobile,0
9588,63,male,182632,2,10,18,desktop,0
9589,61,female,31282,16,16,5,desktop,0
9590,39,male,184903,2,12,12,mobile,1
9591,,male,83073,0,7,19,mobile,1
9592,47,female,174115,2,39,1,mobile,1
9593,67,female,72900,,27,9,desktop,0
9594,60,female,40929,5,24,1,desktop,0
9595,47,female,55500,6,50,18,desktop,0
9596,25,female,21872,,15,3,tablet,1
9597,51,male,188560,24,59,6,tablet,0
9598,64,female,,,6,4,desktop,0
9599,26,male,45460,12,,12,tablet,0
9600,68,male,32155,3,,12,tablet,0
9601,37,female,162942,5,52,,mobile,0
9602,57,female,135006,10,47,13,mobile,0
9603,42,male,113928,0,,12,mobile,0
9604,36,female,154789,7,50,4,tablet,0
9605,22,male,146075,21,13,6,tablet,0
9606,,female,152446,1,54,19,mobile,1
9607,32,female,172898,7,54,6,mobile,0
9608,25,male,135138,,33,6,desktop,0
9609,36,male,164499,8,32,11,tablet,1
9610,40,female,84442,3,28,,mobile,1
9611,44,female,185780,16,40,3,mobile,0
9612,57,female,,6,,8,mobile,1
9613,49,male,,9,49,,tablet,0
9614,43,female,,4,10,16,mobile,1
9615,44,female,39887,9,33,18,mobile,0
9616,36,female,45259,26,1,,mobile,0
9617,67,female,117932,11,21,11,mobile,0
9618,59,male,77987,,5,8,mobile,0
9619,46,nan,39144,19,1,20,desktop,0
9620,56,male,171908,5,53,6,mobile,0
9621,,female,,0,55,16,desktop,0
9622,50,nan,,2,21,5,tablet,1
9623,36,female,140250,26,25,6,tablet,0
9624,54,male,97735,27,20,6,tablet,1
9625,36,nan,31569,6,45,,tablet,1
9626,50,male,145294,10,9,7,tablet,0
9627,64,male,182254,23,16,9,mobile,0
9628,33,nan,172721,11,28,15,mobile,0
9629,40,male,,8,40,14,tablet,0
9630,24,male,116132,0,46,13,mobile,0
9631,43,female,120497,3,49,5,desktop,0
9632,49,male,47003,1,36,17,desktop,0
9633,29,female,167623,1,39,5,mobile,1
9634,,female,134432,16,,3,tablet,0
9635,22,nan,174898,20,60,9,tablet,0
9636,59,female,122486,1,24,9,desktop,0
9637,45,female,175801,3,,4,mobile,1
9638,,male,154940,,14,20,desktop,0
9639,22,male,61274,10,48,11,mobile,1
9640,66,female,,18,59,17,tablet,0
9641,43,male,183425,30,34,14,desktop,0
9642,22,female,61682,23,24,10,mobile,1
9643,39,male,50653,25,47,5,tablet,0
9644,32,male,165213,12,11,17,mobile,0
9645,30,male,162609,,45,16,tablet,0
9646,45,male,50401,25,36,1,mobile,0
9647,50,male,178459,20,56,10,desktop,0
9648,,male,101690,17,1,12,mobile,0
9649,40,male,120613,26,47,18,desktop,0
9650,50,female,157702,28,12,1,desktop,0
9651,,female,194533,18,21,12,desktop,0
9652,,female,64293,23,9,20,tablet,0
9653,67,male,174142,14,,6,desktop,0
9654,70,male,33416,27,,8,desktop,0
9655,47,female,,11,16,,desktop,0
9656,43,female,135037,24,4,5,tablet,1
9657,33,male,110935,10,26,4,mobile,0
9658,30,female,159701,26,55,16,tablet,0
9659,,nan,,22,,6,tablet,0
9660,50,female,32011,0,54,,mobile,0
9661,43,female,60721,15,13,4,mobile,0
9662,65,male,56069,27,20,8,desktop,0
9663,18,female,73270,27,19,14,desktop,1
9664,66,female,31227,12,27,7,mobile,0
9665,55,female,59587,28,2,4,mobile,1
9666,19,female,,5,10,19,tablet,0
9667,66,male,,22,60,11,tablet,1
9668,23,female,88305,27,25,15,tablet,0
9669,63,female,96028,5,19,16,mobile,0
9670,67,female,73651,9,,6,desktop,0
9671,55,female,71332,26,39,12,tablet,0
9672,59,female,88201,28,47,8,tablet,1
9673,41,nan,175879,1,,10,mobile,0
9674,35,female,63552,28,24,11,tablet,0
9675,44,female,143938,24,16,9,mobile,0
9676,58,male,137230,,17,17,desktop,1
9677,25,female,113758,5,60,14,tablet,0
9678,45,nan,77300,15,,3,tablet,0
9679,,female,46951,5,18,9,tablet,1
9680,34,male,40264,23,49,20,mobile,1
9681,46,male,39121,12,4,18,mobile,0
9682,23,female,,3,2,17,desktop,1
9683,31,male,70539,14,49,5,mobile,1
9684,,female,181383,5,,20,tablet,0
9685,23,male,193469,0,31,6,tablet,1
9686,43,male,170821,8,2,3,mobile,0
9687,56,female,49218,11,54,16,desktop,1
9688,29,male,195205,24,2,15,mobile,1
9689,52,female,64867,22,15,8,mobile,0
9690,31,male,21316,10,60,9,tablet,0
9691,39,male,57972,12,60,4,tablet,1
9692,68,female,106924,0,48,13,tablet,0
9693,40,female,,18,43,3,mobile,0
9694,65,male,149079,27,29,7,mobile,1
9695,,nan,193707,20,34,16,desktop,0
9696,57,female,124082,3,40,17,tablet,0
9697,67,male,199869,,32,17,desktop,0
9698,42,male,159151,22,21,19,tablet,0
9699,30,female,80887,24,30,20,desktop,0
9700,38,male,173484,16,24,17,tablet,0
9701,58,nan,55862,,,2,mobile,0
9702,27,female,147677,18,,5,tablet,0
9703,70,female,165893,2,28,16,desktop,1
9704,26,female,,,14,11,desktop,0
9705,32,female,94548,1,56,6,tablet,0
9706,69,female,184727,21,44,11,mobile,0
9707,19,male,195760,13,34,1,tablet,0
9708,42,nan,124319,5,14,19,mobile,0
9709,30,male,100066,18,55,3,tablet,1
9710,51,female,65221,0,25,8,mobile,0
9711,68,male,107189,,12,18,tablet,1
9712,51,male,125812,1,56,13,tablet,1
9713,52,male,112326,23,41,1,mobile,0
9714,55,female,159972,18,40,20,mobile,0
9715,20,male,,0,20,17,tablet,0
9716,59,male,,25,48,,desktop,0
9717,23,female,128640,8,42,12,mobile,0
9718,65,male,166086,20,7,11,desktop,0
9719,66,male,,16,15,18,desktop,0
9720,36,female,57964,9,57,8,desktop,0
9721,20,male,64739,26,9,13,desktop,0
9722,35,male,136871,5,4,2,tablet,0
9723,56,nan,105799,25,31,16,mobile,1
9724,26,nan,194446,2,23,12,tablet,0
9725,69,male,59459,26,6,8,tablet,0
9726,,male,27045,30,28,4,tablet,0
9727,22,male,,,12,14,tablet,1
9728,,female,71965,23,47,9,tablet,0
9729,28,female,21237,14,51,11,mobile,0
9730,47,female,150811,20,58,16,tablet,0
9731,21,female,72195,27,22,6,tablet,0
9732,22,nan,,21,24,12,tablet,0
9733,18,female,56326,25,34,19,desktop,0
9734,44,female,156365,19,60,16,tablet,0
9735,,male,45274,5,19,13,mobile,1
9736,46,nan,170309,2,24,,mobile,0
9737,35,nan,113920,9,20,12,mobile,0
9738,29,female,116529,11,,4,desktop,1
9739,30,male,169301,0,34,17,mobile,0
9740,58,male,,21,47,14,desktop,0
9741,19,male,76718,29,27,17,mobile,0
9742,54,female,,28,58,1,desktop,1
9743,62,female,69615,15,44,20,mobile,0
9744,33,female,138548,16,29,1,tablet,0
9745,,female,91296,9,1,2,mobile,0
9746,41,female,92796,11,55,17,mobile,0
9747,52,female,152987,18,46,1,mobile,0
9748,39,female,94651,27,36,12,tablet,1
9749,53,male,,7,54,13,desktop,0
9750,28,male,100350,22,56,,desktop,0
9751,63,male,184155,7,43,10,tablet,0
